Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT01392","GLB1","3","Galactosidase Beta 1","None","ENSG00000170266","None","0.0245219","0.0445331","1.0","By_ingredient","0.1811"
"SMTT01394","GLE1","9","GLE1, RNA Export Mediator","None","ENSG00000119392","None","0.0118154","0.0501663","1.0","By_ingredient","0.2038"
"SMTT01400","GLMN","1","Glomulin, FKBP Associated Protein","None","ENSG00000174842","None","0.0196154","0.0606357","1.0","By_ingredient","0.1765"
"SMTT01409","GMNN","6","Geminin, DNA Replication Inhibitor","None","ENSG00000112312","None","0.0118154","0.0501663","1.0","By_ingredient","0.2074"
"SMTT01432","GNS","12","Glucosamine (N-acetyl)-6-sulfatase","None","ENSG00000135677","None","0.0157231","0.0562079","1.0","By_ingredient","0.1818"
"SMTT01455","GPSM2","1","G Protein Signaling Modulator 2","None","ENSG00000121957","None","0.0234926","0.0652382","1.0","By_ingredient","0.1926"
"SMTT01456","GPT","None","glutamic--pyruvic transaminase","Alanine Aminotransferase 1","ENSG00000167701","P24298","0.0414364","0.0633821","1.0","By_ingredient","0.2039"
"SMTT01464","GRIA2","None","glutamate ionotropic receptor AMPA type subunit 2","Glutamate Receptor 2","ENSG00000120251","P42262","0.0274819","0.0481457","1.0","By_ingredient","0.4366"
"SMTT01483","GSK3B","None","glycogen synthase kinase 3 beta","Glycogen Synthase Kinase-3 Beta","ENSG00000082701","P49841","0.000279482","0.00299547","1.0","By_ingredient","1.4089"
"SMTT01491","GSTP1","None","glutathione S-transferase pi 1","Glutathione S-transferase P","ENSG00000084207","P09211","0.0254191","0.0456458","1.0","By_ingredient","0.1709"
"SMTT01501","GUSB","7","Glucuronidase Beta","None","ENSG00000169919","None","0.0350331","0.0765798","1.0","By_ingredient","0.1674"
"SMTT01511","HADH","4","Hydroxyacyl-CoA Dehydrogenase","Hydroxyacyl-coenzyme A Dehydrogenase, Mitochondrial","ENSG00000138796","Q16836","0.0118154","0.0501663","1.0","By_ingredient","0.1704"
"SMTT01531","HDAC6","X","Histone Deacetylase 6","Histone Deacetylase 6","ENSG00000094631","Q9UBN7","0.000918508","0.00682682","1.0","By_ingredient","0.1951"
"SMTT01535","HELLS","10","Helicase, Lymphoid Specific","None","ENSG00000119969","None","0.0273545","0.069462","1.0","By_ingredient","0.1796"
"SMTT01550","HIF1A","None","hypoxia inducible factor 1 alpha subunit","Hypoxia-inducible Factor 1-alpha","ENSG00000100644","Q16665","0.000182074","0.00221954","1.0","By_ingredient","0.4369"
"SMTT01567","HMGCR","None","3-hydroxy-3-methylglutaryl-CoA reductase","3-hydroxy-3-methylglutaryl-coenzyme A Reductase","ENSG00000113161","P04035","0.0127868","0.0304107","1.0","By_ingredient","0.1693"
"SMTT01585","HOXC13","12","Homeobox C13","None","ENSG00000123364","None","0.00395393","0.032859","1.0","By_ingredient","0.1943"
"SMTT01590","HPGD","4","15-hydroxyprostaglandin Dehydrogenase","15-hydroxyprostaglandin Dehydrogenase [NAD(+)]","ENSG00000164120","P15428","0.000918508","0.00682682","1.0","By_ingredient","0.1706"
"SMTT01591","HPRT1","X","Hypoxanthine Phosphoribosyltransferase 1","Hypoxanthine-guanine Phosphoribosyltransferase","ENSG00000165704","P00492","0.0273545","0.069462","1.0","By_ingredient","0.1904"
"SMTT01611","HSD3B1","None","hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1","3 Beta-hydroxysteroid Dehydrogenase/Delta 5-->4-isomerase Type 1","ENSG00000203857","P14060","7.96828e-07","4.12889e-05","0.0704389","By_ingredient","0.4309"
"SMTT01612","HSD3B2","1","Hydroxy-delta-5-steroid Dehydrogenase, 3 Beta- And Steroid Delta-isomerase 2","3 Beta-hydroxysteroid Dehydrogenase/Delta 5-->4-isomerase Type 2","ENSG00000203859","P26439","7.95527e-06","0.000238073","0.703505","By_ingredient","0.4396"
"SMTT01628","HTR3A","None","5-hydroxytryptamine receptor 3A","5-hydroxytryptamine Receptor 3A","ENSG00000166736","P46098","0.0727281","0.0966341","1.0","By_ingredient","0.2127"
"SMTT01634","HYLS1","11","HYLS1, Centriolar And Ciliogenesis Associated","None","ENSG00000198331","None","0.0157231","0.0562079","1.0","By_ingredient","0.1986"
"SMTT01638","ICAM1","None","intercellular adhesion molecule 1","Intercellular Adhesion Molecule 1","ENSG00000090339","P05362","0.000439302","0.00405531","1.0","By_ingredient","0.4457"
"SMTT01651","IFNB1","None","interferon beta 1","Interferon Beta","ENSG00000171855","P01574","0.00275313","0.0141089","1.0","By_ingredient","0.1788"
"SMTT01655","IFT122","3","Intraflagellar Transport 122","None","ENSG00000163913","None","0.00395393","0.032859","1.0","By_ingredient","0.2097"
"SMTT01663","IGF1","12","Insulin Like Growth Factor 1","Insulin-like Growth Factor I","ENSG00000017427","P05019","0.00309569","0.0299179","1.0","By_ingredient","0.3019"
"SMTT01664","IGF1R","15","Insulin Like Growth Factor 1 Receptor","Insulin-like Growth Factor 1 Receptor","ENSG00000140443","P08069","5.23051e-05","0.000932098","1.0","By_ingredient","0.4433"
"SMTT01680","IKBKG","X","Inhibitor Of Nuclear Factor Kappa B Kinase Subunit Gamma","NF-kappa-B Essential Modulator","ENSG00000269335","Q9Y6K9","0.00395393","0.032859","1.0","By_ingredient","0.185"
"SMTT01696","IL1A","None","interleukin 1 alpha","Interleukin-1 Alpha","ENSG00000115008","P01583","0.00799828","0.0436516","1.0","By_ingredient","0.31"
"SMTT01697","IL1B","None","interleukin 1 beta","Interleukin-1 Beta","ENSG00000125538","P01584","0.0405532","0.0623721","1.0","By_ingredient","0.3365"
"SMTT01700","IL2","None","interleukin 2","Interleukin-2","ENSG00000109471","P60568","0.0228851","0.0649931","1.0","By_ingredient","0.3207"
"SMTT01710","IL4","None","interleukin 4","Interleukin-4","ENSG00000113520","P05112","0.000296968","0.00312453","1.0","By_ingredient","0.5492"
"SMTT01712","IL6","7","Interleukin 6","Interleukin-6","ENSG00000136244","P05231","0.0502272","0.0727614","1.0","By_ingredient","0.3345"
"SMTT01724","INS","11","Insulin","Insulin","ENSG00000254647","P01308","0.00371042","0.0256322","1.0","By_ingredient","0.334"
"SMTT01734","IRF6","1","Interferon Regulatory Factor 6","None","ENSG00000117595","None","0.0118154","0.0501663","1.0","By_ingredient","0.2031"
"SMTT01744","ISYNA1","None","inositol-3-phosphate synthase 1","Inositol-3-phosphate Synthase 1","ENSG00000105655","Q9NPH2","0.0464385","0.0878374","1.0","By_ingredient","0.1705"
"SMTT01764","ITPR1","3","Inositol 1,4,5-trisphosphate Receptor Type 1","Inositol 1,4,5-trisphosphate Receptor Type 1","ENSG00000150995","Q14643","0.0388498","0.0802502","1.0","By_ingredient","0.1595"
"SMTT01768","JAG1","20","Jagged 1","None","ENSG00000101384","None","0.0312013","0.0729984","1.0","By_ingredient","0.1799"
"SMTT01772","JAK3","19","Janus Kinase 3","Tyrosine-protein Kinase JAK3","ENSG00000105639","P52333","0.00183622","0.0110243","1.0","By_ingredient","0.2038"
"SMTT01778","JUN","None","Jun proto-oncogene, AP-1 transcription factor subunit","Transcription Factor AP-1","ENSG00000177606","P05412","3.58284e-09","5.35365e-07","0.0003164","By_ingredient","1.0881"
"SMTT01779","JUP","17","Junction Plakoglobin","Junction Plakoglobin","ENSG00000173801","P14923","0.0196154","0.0606357","1.0","By_ingredient","0.1725"
"SMTT01785","KAT6A","8","Lysine Acetyltransferase 6A","None","ENSG00000083168","None","0.00789239","0.0435328","1.0","By_ingredient","0.1977"
"SMTT01803","KCNH2","7","Potassium Voltage-gated Channel Subfamily H Member 2","Potassium Voltage-gated Channel Subfamily H Member 2","ENSG00000055118","Q12809","0.0590326","0.0821541","1.0","By_ingredient","0.357"
"SMTT01806","KCNJ11","11","Potassium Voltage-gated Channel Subfamily J Member 11","ATP-sensitive Inward Rectifier Potassium Channel 11","ENSG00000187486","Q14654","0.00366925","0.0162566","1.0","By_ingredient","0.174"
"SMTT01829","KDM1A","1","Lysine Demethylase 1A","None","ENSG00000004487","None","0.0273545","0.069462","1.0","By_ingredient","0.1735"
"SMTT01833","KDR","4","Kinase Insert Domain Receptor","Vascular Endothelial Growth Factor Receptor 2","ENSG00000128052","P35968","0.0116542","0.0288466","1.0","By_ingredient","0.4172"
"SMTT01839","KIAA0586","14","KIAA0586","None","ENSG00000100578","None","0.00395393","0.032859","1.0","By_ingredient","0.2184"
"SMTT01840","KIF11","10","Kinesin Family Member 11","Kinesin-like Protein KIF11","ENSG00000138160","P52732","0.0234926","0.0652382","1.0","By_ingredient","0.1643"
"SMTT01841","KIF14","1","Kinesin Family Member 14","None","ENSG00000118193","None","0.0196154","0.0606357","1.0","By_ingredient","0.1848"
"SMTT01863","KLF6","10","Kruppel Like Factor 6","None","ENSG00000067082","None","0.0388498","0.0802502","1.0","By_ingredient","0.1788"
"SMTT01869","KLK3","None","kallikrein related peptidase 3","Prostate-specific Antigen","ENSG00000142515","P07288","0.00366925","0.0162566","1.0","By_ingredient","0.1899"
"SMTT01876","KNL1","15","Kinetochore Scaffold 1","None","ENSG00000137812","None","0.0118154","0.0501663","1.0","By_ingredient","0.2183"
"SMTT01904","L2HGDH","14","L-2-hydroxyglutarate Dehydrogenase","None","ENSG00000087299","None","0.00789239","0.0435328","1.0","By_ingredient","0.1851"
"SMTT01919","LARS","5","Leucyl-tRNA Synthetase","Leucine--tRNA Ligase, Cytoplasmic","ENSG00000133706","Q9P2J5","0.000918508","0.00682682","1.0","By_ingredient","0.2049"
"SMTT01922","LBR","1","Lamin B Receptor","None","ENSG00000143815","None","0.00789239","0.0435328","1.0","By_ingredient","0.1771"
"SMTT01929","LDLR","19","Low Density Lipoprotein Receptor","Low-density Lipoprotein Receptor","ENSG00000130164","P01130","5.23051e-05","0.000932098","1.0","By_ingredient","0.3311"
"SMTT01934","LEPR","1","Leptin Receptor","Leptin Receptor","ENSG00000116678","P48357","0.000426832","0.00682682","1.0","By_ingredient","0.3961"
"SMTT01948","LIG4","13","DNA Ligase 4","None","ENSG00000174405","None","0.0312013","0.0729984","1.0","By_ingredient","0.1699"
"SMTT01967","LMNB1","5","Lamin B1","None","ENSG00000113368","None","0.0157231","0.0562079","1.0","By_ingredient","0.1974"
"SMTT01972","LONP1","19","Lon Peptidase 1, Mitochondrial","None","ENSG00000196365","None","0.0157231","0.0562079","1.0","By_ingredient","0.1923"
"SMTT02011","MAD2L2","1","Mitotic Arrest Deficient 2 Like 2","None","ENSG00000116670","None","0.00789239","0.0435328","1.0","By_ingredient","0.1862"
"SMTT02015","MAGED2","X","MAGE Family Member D2","None","ENSG00000102316","None","0.0157231","0.0562079","1.0","By_ingredient","0.1669"
"SMTT02024","MAOA","X","Monoamine Oxidase A","Amine Oxidase [flavin-containing] A","ENSG00000189221","P21397","0.164025","0.190601","1.0","By_ingredient","0.2551"
"SMTT02025","MAOB","None","monoamine oxidase B","Amine Oxidase [flavin-containing] B","ENSG00000069535","P27338","0.124024","0.14963","1.0","By_ingredient","0.3566"
"SMTT02027","MAP2","None","microtubule associated protein 2","Microtubule-associated Protein 2","ENSG00000078018","P11137","0.00366925","0.0162566","1.0","By_ingredient","0.1862"
"SMTT02033","MAPK1","22","Mitogen-activated Protein Kinase 1","Mitogen-activated Protein Kinase 1","ENSG00000100030","P28482","0.00234152","0.0257383","1.0","By_ingredient","0.6069"
"SMTT02035","MAPK12","None","mitogen-activated protein kinase 12","Mitogen-activated Protein Kinase 12","ENSG00000188130","P53778","0.00366925","0.0162566","1.0","By_ingredient","0.1737"
"SMTT02037","MAPK3","None","mitogen-activated protein kinase 3","Mitogen-activated Protein Kinase 3","ENSG00000102882","P27361","0.0263156","0.0466406","1.0","By_ingredient","0.1439"
"SMTT02040","MAPK9","None","mitogen-activated protein kinase 9","Mitogen-activated Protein Kinase 9","ENSG00000050748","P45984","0.00366925","0.0162566","1.0","By_ingredient","0.1563"
"SMTT02048","MASTL","10","Microtubule Associated Serine/threonine Kinase Like","None","ENSG00000120539","None","0.0118154","0.0501663","1.0","By_ingredient","0.1876"
"SMTT02050","MATN3","2","Matrilin 3","None","ENSG00000132031","None","0.00789239","0.0435328","1.0","By_ingredient","0.1831"
"SMTT02063","MCM2","3","Minichromosome Maintenance Complex Component 2","None","ENSG00000073111","None","0.0118154","0.0501663","1.0","By_ingredient","0.1944"
"SMTT02064","MCM4","8","Minichromosome Maintenance Complex Component 4","None","ENSG00000104738","None","0.0118154","0.0501663","1.0","By_ingredient","0.1916"
"SMTT02065","MCM6","2","Minichromosome Maintenance Complex Component 6","None","ENSG00000076003","None","0.0273545","0.069462","1.0","By_ingredient","0.1743"
"SMTT02066","MCM8","20","Minichromosome Maintenance 8 Homologous Recombination Repair Factor","None","ENSG00000125885","None","0.00395393","0.032859","1.0","By_ingredient","0.205"
"SMTT02070","MDM2","12","MDM2 Proto-oncogene","E3 Ubiquitin-protein Ligase Mdm2","ENSG00000135679","Q00987","0.000547368","0.0106017","1.0","By_ingredient","0.3002"
"SMTT02119","MLH1","3","MutL Homolog 1","None","ENSG00000076242","None","0.0234926","0.0652382","1.0","By_ingredient","0.1983"
"SMTT02127","MMAB","12","Methylmalonic Aciduria (cobalamin Deficiency) CblB Type","Cob(I)yrinic Acid A,c-diamide Adenosyltransferase, Mitochondrial","ENSG00000139428","Q96EY8","0.00789239","0.0435328","1.0","By_ingredient","0.1805"
"SMTT02137","MMP2","16","Matrix Metallopeptidase 2","72 KDa Type IV Collagenase","ENSG00000087245","P08253","0.0343486","0.0557104","1.0","By_ingredient","0.1556"
"SMTT02143","MMP9","20","Matrix Metallopeptidase 9","Matrix Metalloproteinase-9","ENSG00000100985","P14780","0.000703659","0.00562902","1.0","By_ingredient","0.4183"
"SMTT02168","MS4A2","None","membrane spanning 4-domains A2","High Affinity Immunoglobulin Epsilon Receptor Subunit Beta","ENSG00000149534","Q01362","0.0118154","0.0501663","1.0","By_ingredient","0.188"
"SMTT02169","MSH2","2","MutS Homolog 2","None","ENSG00000095002","None","0.0157231","0.0562079","1.0","By_ingredient","0.1894"
"SMTT02170","MSH3","5","MutS Homolog 3","None","ENSG00000113318","None","0.0196154","0.0606357","1.0","By_ingredient","0.1894"
"SMTT02171","MSH6","2","MutS Homolog 6","None","ENSG00000116062","None","0.0312013","0.0729984","1.0","By_ingredient","0.1897"
"SMTT02172","MSLN","None","mesothelin","Mesothelin","ENSG00000102854","Q13421","0.000918508","0.00682682","1.0","By_ingredient","0.1784"
"SMTT02179","MSX2","5","Msh Homeobox 2","None","ENSG00000120149","None","0.0157231","0.0562079","1.0","By_ingredient","0.1946"
"SMTT02180","MT-ND6","None","None","NADH-ubiquinone Oxidoreductase Chain 6","None","P03923","7.96828e-07","4.12889e-05","0.0704389","By_ingredient","0.45"
"SMTT02181","MT2A","None","metallothionein 2A","Metallothionein-2","ENSG00000125148","P02795","0.00458458","0.0182643","1.0","By_ingredient","0.1549"
"SMTT02192","MTRR","5","5-methyltetrahydrofolate-homocysteine Methyltransferase Reductase","Methionine Synthase Reductase","ENSG00000124275","Q9UBK8","0.0339229","0.0757156","1.0","By_ingredient","0.3925"
"SMTT02193","MTTP","4","Microsomal Triglyceride Transfer Protein","Microsomal Triglyceride Transfer Protein Large Subunit","ENSG00000138823","P55157","0.00366925","0.0162566","1.0","By_ingredient","0.197"
"SMTT02208","MYH14","19","Myosin Heavy Chain 14","Myosin-14","ENSG00000105357","Q7Z406","0.0350331","0.0765798","1.0","By_ingredient","0.1944"
"SMTT02224","MYO5A","15","Myosin VA","None","ENSG00000197535","None","0.0312013","0.0729984","1.0","By_ingredient","0.1849"
"SMTT02226","MYO6","6","Myosin VI","None","ENSG00000196586","None","0.0388498","0.0802502","1.0","By_ingredient","0.1902"
"SMTT02235","NADK2","5","NAD Kinase 2, Mitochondrial","None","ENSG00000152620","None","0.0118154","0.0501663","1.0","By_ingredient","0.192"
"SMTT02241","NANOS1","10","Nanos C2HC-type Zinc Finger 1","None","ENSG00000188613","None","0.0157231","0.0562079","1.0","By_ingredient","0.1842"
"SMTT02248","NCF1","7","Neutrophil Cytosolic Factor 1","Neutrophil Cytosol Factor 1","ENSG00000158517","P14598","0.00549911","0.0197561","1.0","By_ingredient","0.3577"
"SMTT02251","NCOA1","None","nuclear receptor coactivator 1","Nuclear Receptor Coactivator 1","ENSG00000084676","Q15788","0.316652","0.347079","1.0","By_ingredient","0.3506"
"SMTT02287","NDUFS8","11","NADH:ubiquinone Oxidoreductase Core Subunit S8","NADH Dehydrogenase [ubiquinone] Iron-sulfur Protein 8, Mitochondrial","ENSG00000110717","O00217","0.0118154","0.0501663","1.0","By_ingredient","0.1659"
"SMTT02288","NDUFV1","11","NADH:ubiquinone Oxidoreductase Core Subunit V1","NADH Dehydrogenase [ubiquinone] Flavoprotein 1, Mitochondrial","ENSG00000167792","P49821","0.0388498","0.0802502","1.0","By_ingredient","0.1714"
"SMTT02298","NEK2","1","NIMA Related Kinase 2","Serine/threonine-protein Kinase Nek2","ENSG00000117650","P51955","0.0312013","0.0729984","1.0","By_ingredient","0.1827"
"SMTT02302","NEU1","6","Neuraminidase 1","Sialidase-1","ENSG00000204386","Q99519","0.0234926","0.0652382","1.0","By_ingredient","0.173"
"SMTT02312","NFKB1","4","Nuclear Factor Kappa B Subunit 1","Nuclear Factor NF-kappa-B P105 Subunit","ENSG00000109320","P19838","0.00862728","0.0448525","1.0","By_ingredient","0.4611"
"SMTT02314","NFKBIA","14","NFKB Inhibitor Alpha","NF-kappa-B Inhibitor Alpha","ENSG00000100906","P25963","0.000303565","0.00405531","1.0","By_ingredient","0.6622"
"SMTT02339","NNT","5","Nicotinamide Nucleotide Transhydrogenase","NAD(P) Transhydrogenase, Mitochondrial","ENSG00000112992","Q13423","0.0118154","0.0501663","1.0","By_ingredient","0.1996"
"SMTT02348","NOS1","12","Nitric Oxide Synthase 1","Nitric Oxide Synthase, Brain","ENSG00000089250","P29475","0.0495243","0.0904632","1.0","By_ingredient","0.3718"
"SMTT02349","NOS2","None","nitric oxide synthase 2","Nitric Oxide Synthase, Inducible","ENSG00000007171","P35228","2.2174e-05","0.0005018","1.0","By_ingredient","2.6295"
"SMTT02350","NOS3","None","nitric oxide synthase 3","Nitric Oxide Synthase, Endothelial","ENSG00000164867","P29474","7.3452e-07","3.88745e-05","0.0649593","By_ingredient","0.8649"
"SMTT02360","NPHP3","3","Nephrocystin 3","None","ENSG00000113971","None","0.0118154","0.0501663","1.0","By_ingredient","0.2001"
"SMTT02390","NSD2","4","Nuclear Receptor Binding SET Domain Protein 2","None","ENSG00000109685","None","0.00789239","0.0435328","1.0","By_ingredient","0.1908"
"SMTT02397","NT5E","6","5'-nucleotidase Ecto","5'-nucleotidase","ENSG00000135318","P21589","0.0388498","0.0802502","1.0","By_ingredient","0.1757"
"SMTT02405","NUP107","12","Nucleoporin 107","None","ENSG00000111581","None","0.0118154","0.0501663","1.0","By_ingredient","0.2161"
"SMTT02406","NUP155","5","Nucleoporin 155","None","ENSG00000113569","None","0.00789239","0.0435328","1.0","By_ingredient","0.2354"
